Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
2750,,Masculino,77743.19,0.0,4.0
2751,21.0,Femenino,13512.3,1.0,1.0
2752,77.0,Femenino,1355.54,1.0,2.0
2753,,Masculino,,1.0,3.0
2754,55.0,Masculino,71409.66,,4.0
2755,29.0,Masculino,83887.57,1.0,4.0
2756,36.0,Masculino,26209.99,1.0,3.0
2757,68.0,Masculino,20110.62,1.0,5.0
2758,,Femenino,82294.01,1.0,2.0
2759,42.0,Masculino,76270.86,1.0,3.0
2760,32.0,Femenino,61383.68,0.0,2.0
2761,42.0,Masculino,97631.37,0.0,5.0
2762,66.0,Masculino,74486.56,1.0,3.0
2763,77.0,Masculino,82249.53,0.0,4.0
2764,64.0,Femenino,47736.78,0.0,1.0
2765,39.0,,22082.92,0.0,4.0
2766,69.0,Femenino,35395.93,0.0,1.0
2767,19.0,Femenino,14161.05,1.0,1.0
2768,22.0,Masculino,6322.12,1.0,3.0
2769,66.0,Femenino,38272.46,1.0,1.0
2770,76.0,Masculino,76661.74,0.0,2.0
2771,53.0,Femenino,41091.01,1.0,1.0
2772,79.0,Masculino,56919.87,1.0,2.0
2773,27.0,Femenino,,1.0,3.0
2774,71.0,Masculino,17669.21,1.0,
2775,74.0,Masculino,38660.69,0.0,3.0
2776,67.0,Femenino,61198.61,,
2777,53.0,Femenino,22435.22,1.0,
2778,64.0,Masculino,85235.4,,
2779,77.0,Femenino,,1.0,5.0
2780,58.0,Femenino,,0.0,1.0
2781,,Femenino,86147.96,0.0,5.0
2782,31.0,Masculino,12502.29,0.0,3.0
2783,46.0,Femenino,53057.42,1.0,2.0
2784,76.0,Masculino,86547.64,0.0,4.0
2785,65.0,Femenino,77120.78,1.0,3.0
2786,72.0,Masculino,98084.49,1.0,1.0
2787,18.0,Femenino,70717.87,1.0,5.0
2788,46.0,Femenino,33320.34,0.0,3.0
2789,72.0,,9885.63,1.0,
2790,73.0,Femenino,46390.41,1.0,3.0
2791,22.0,Masculino,,1.0,5.0
2792,27.0,Femenino,,1.0,3.0
2793,,Femenino,81898.95,1.0,2.0
2794,21.0,Femenino,76296.06,0.0,
2795,41.0,Femenino,10781.31,0.0,5.0
2796,57.0,,65385.7,1.0,3.0
2797,35.0,,16689.54,1.0,5.0
2798,,Femenino,7163.31,0.0,3.0
2799,24.0,Femenino,,1.0,1.0
2800,24.0,,92862.82,1.0,1.0
2801,56.0,Femenino,40965.73,1.0,3.0
2802,45.0,Masculino,26685.23,1.0,5.0
2803,62.0,Masculino,,0.0,3.0
2804,40.0,Masculino,12044.55,1.0,
2805,58.0,Femenino,6283.75,0.0,4.0
2806,23.0,Masculino,85084.51,1.0,5.0
2807,77.0,Masculino,17170.65,1.0,5.0
2808,63.0,Masculino,61760.35,1.0,1.0
2809,,Masculino,79730.37,1.0,5.0
2810,71.0,Masculino,83289.35,0.0,1.0
2811,70.0,Femenino,86717.61,1.0,5.0
2812,20.0,Femenino,6686.37,1.0,5.0
2813,24.0,Masculino,98290.02,1.0,5.0
2814,74.0,Masculino,12080.42,0.0,5.0
2815,72.0,Masculino,33609.71,1.0,4.0
2816,25.0,Masculino,,0.0,4.0
2817,53.0,Masculino,4887.45,0.0,4.0
2818,25.0,Femenino,90890.28,0.0,3.0
2819,54.0,Masculino,62862.47,1.0,3.0
2820,64.0,Femenino,56875.85,0.0,
2821,71.0,Masculino,75486.98,0.0,4.0
2822,,,38442.48,1.0,2.0
2823,37.0,,9013.35,1.0,3.0
2824,63.0,Femenino,43554.3,1.0,1.0
2825,58.0,Femenino,84165.23,1.0,3.0
2826,53.0,Masculino,42746.17,0.0,4.0
2827,38.0,Masculino,,0.0,2.0
2828,37.0,Femenino,9838.39,1.0,2.0
2829,50.0,Femenino,73707.64,0.0,2.0
2830,62.0,Femenino,84473.66,,1.0
2831,69.0,Masculino,94065.8,0.0,1.0
2832,37.0,Femenino,83673.98,1.0,2.0
2833,65.0,Femenino,98752.71,1.0,5.0
2834,65.0,Masculino,53740.81,0.0,1.0
2835,56.0,Femenino,54072.36,0.0,
2836,19.0,Masculino,34808.81,0.0,1.0
2837,47.0,Femenino,97579.01,0.0,3.0
2838,56.0,Femenino,39874.02,0.0,1.0
2839,39.0,Femenino,9284.95,0.0,3.0
2840,62.0,,51358.88,0.0,2.0
2841,24.0,Femenino,85074.91,1.0,1.0
2842,31.0,Femenino,57641.64,0.0,1.0
2843,58.0,Femenino,67293.34,1.0,3.0
2844,57.0,Femenino,15230.43,1.0,2.0
2845,54.0,Masculino,60698.46,0.0,
2846,29.0,Masculino,64943.97,0.0,4.0
2847,78.0,Femenino,29929.67,1.0,4.0
2848,,Masculino,87156.51,0.0,4.0
2849,30.0,Masculino,86913.5,1.0,4.0
2850,71.0,Masculino,10058.28,0.0,
2851,78.0,Femenino,24107.23,1.0,1.0
2852,53.0,Masculino,97001.61,0.0,
2853,55.0,Masculino,90714.64,1.0,3.0
2854,78.0,Masculino,13379.01,0.0,1.0
2855,34.0,Femenino,70978.61,1.0,3.0
2856,39.0,Masculino,99558.59,0.0,
2857,48.0,,62322.58,,4.0
2858,45.0,Masculino,84475.68,1.0,5.0
2859,58.0,Femenino,80325.82,0.0,4.0
2860,23.0,Femenino,29052.14,1.0,
2861,70.0,Masculino,44712.8,0.0,2.0
2862,40.0,Masculino,,0.0,2.0
2863,59.0,Masculino,44781.1,1.0,4.0
2864,68.0,Masculino,12117.77,1.0,1.0
2865,38.0,Masculino,51946.57,0.0,1.0
2866,46.0,,49244.71,1.0,4.0
2867,63.0,Femenino,81034.72,1.0,5.0
2868,51.0,Masculino,,1.0,1.0
2869,65.0,Femenino,55429.42,1.0,
2870,55.0,Masculino,13599.73,1.0,1.0
2871,66.0,Femenino,4118.79,0.0,2.0
2872,,,22468.04,0.0,4.0
2873,73.0,Femenino,70693.44,0.0,1.0
2874,35.0,Femenino,77341.6,0.0,2.0
2875,65.0,,59960.03,1.0,4.0
2876,20.0,Masculino,84650.48,1.0,4.0
2877,51.0,Femenino,1907.58,1.0,3.0
2878,34.0,Femenino,92001.25,1.0,2.0
2879,32.0,Femenino,14768.2,1.0,5.0
2880,62.0,,88149.61,0.0,3.0
2881,71.0,Femenino,6415.46,0.0,4.0
2882,52.0,Femenino,9791.71,1.0,4.0
2883,65.0,Masculino,57099.53,0.0,5.0
2884,37.0,Femenino,10559.53,1.0,3.0
2885,61.0,Femenino,12617.1,0.0,3.0
2886,74.0,Femenino,60513.72,1.0,4.0
2887,53.0,Femenino,9350.09,0.0,
2888,72.0,Femenino,28679.65,1.0,5.0
2889,78.0,Femenino,50519.63,1.0,4.0
2890,46.0,Masculino,81695.79,1.0,3.0
2891,72.0,Femenino,24629.06,0.0,2.0
2892,20.0,Masculino,30659.08,1.0,2.0
2893,22.0,Masculino,66368.59,1.0,1.0
2894,21.0,,12125.32,1.0,4.0
2895,28.0,Masculino,58305.52,0.0,2.0
2896,30.0,Masculino,95132.29,0.0,2.0
2897,74.0,Femenino,61149.34,0.0,2.0
2898,69.0,Femenino,91274.27,1.0,1.0
2899,55.0,Femenino,,1.0,5.0
2900,46.0,Masculino,23687.48,1.0,3.0
2901,66.0,Masculino,35595.7,1.0,5.0
2902,39.0,Masculino,30189.11,0.0,1.0
2903,77.0,Masculino,78462.48,1.0,2.0
2904,24.0,Femenino,,1.0,4.0
2905,,Femenino,,0.0,4.0
2906,59.0,Femenino,89885.63,0.0,2.0
2907,41.0,Masculino,97947.3,0.0,
2908,36.0,Femenino,40312.83,1.0,2.0
2909,67.0,Femenino,,1.0,2.0
2910,59.0,Masculino,,0.0,1.0
2911,25.0,,12672.14,0.0,4.0
2912,25.0,Masculino,13471.92,0.0,5.0
2913,27.0,Masculino,33588.81,1.0,4.0
2914,56.0,Masculino,,0.0,1.0
2915,30.0,Femenino,,,2.0
2916,33.0,Femenino,63181.12,1.0,1.0
2917,38.0,Femenino,63943.88,0.0,3.0
2918,76.0,Femenino,46606.52,0.0,1.0
2919,71.0,Femenino,12845.12,0.0,
2920,41.0,Femenino,6188.33,0.0,1.0
2921,36.0,Masculino,47520.51,1.0,
2922,61.0,,52327.94,1.0,3.0
2923,65.0,Masculino,,1.0,4.0
2924,76.0,Masculino,71100.15,0.0,1.0
2925,52.0,Masculino,31574.74,0.0,1.0
2926,75.0,Femenino,90060.36,1.0,1.0
2927,76.0,Masculino,31735.74,0.0,4.0
2928,51.0,,44179.18,1.0,4.0
2929,73.0,Femenino,43315.18,1.0,2.0
2930,,Masculino,31608.14,1.0,5.0
2931,79.0,Femenino,,1.0,1.0
2932,69.0,Femenino,90518.9,0.0,1.0
2933,70.0,,52138.11,1.0,3.0
2934,,Femenino,25768.96,0.0,3.0
2935,29.0,Masculino,21059.25,0.0,5.0
2936,31.0,Femenino,71683.1,1.0,1.0
2937,32.0,,95964.85,0.0,1.0
2938,,Masculino,56232.9,1.0,5.0
2939,52.0,,28034.77,,4.0
2940,56.0,Femenino,65658.85,0.0,2.0
2941,50.0,Masculino,,1.0,
2942,77.0,Masculino,82223.08,0.0,2.0
2943,76.0,Masculino,76144.84,1.0,
2944,54.0,Masculino,90359.46,1.0,5.0
2945,71.0,,24261.29,,5.0
2946,65.0,Masculino,25872.08,0.0,
2947,56.0,,22076.69,0.0,5.0
2948,54.0,Masculino,39954.4,1.0,1.0
2949,,Masculino,58555.19,0.0,1.0
2950,72.0,Masculino,38102.75,0.0,5.0
2951,78.0,Masculino,83130.18,0.0,2.0
2952,36.0,Masculino,19663.24,1.0,4.0
2953,63.0,,93129.97,1.0,5.0
2954,,,40118.36,1.0,1.0
2955,44.0,Masculino,39864.72,0.0,5.0
2956,,Masculino,72456.4,,5.0
2957,57.0,,,1.0,4.0
2958,77.0,Femenino,9401.26,1.0,1.0
2959,36.0,Femenino,31606.61,1.0,4.0
2960,18.0,Femenino,32854.71,0.0,2.0
2961,28.0,Masculino,27837.69,0.0,5.0
2962,53.0,Masculino,67915.8,,2.0
2963,67.0,Femenino,96404.52,1.0,2.0
2964,75.0,Masculino,14592.96,1.0,3.0
2965,33.0,,37133.88,1.0,2.0
2966,,Femenino,54737.25,0.0,3.0
2967,38.0,Femenino,9341.31,,5.0
2968,47.0,Femenino,68128.68,1.0,2.0
2969,62.0,Masculino,96327.48,1.0,4.0
2970,18.0,,15926.52,1.0,3.0
2971,21.0,Masculino,3527.24,1.0,
2972,62.0,Femenino,92561.45,1.0,2.0
2973,35.0,Masculino,46618.37,1.0,2.0
2974,21.0,Masculino,95450.16,0.0,1.0
2975,67.0,,16234.34,0.0,4.0
2976,23.0,Femenino,,1.0,3.0
2977,61.0,Femenino,78463.99,1.0,4.0
2978,46.0,Masculino,27282.38,0.0,1.0
2979,62.0,Femenino,64418.57,0.0,2.0
2980,,Masculino,86147.29,0.0,3.0
2981,39.0,Masculino,49674.64,1.0,2.0
2982,37.0,Femenino,12349.55,0.0,3.0
2983,24.0,Masculino,16661.63,0.0,2.0
2984,22.0,,20027.55,1.0,1.0
2985,59.0,,55940.99,0.0,
2986,59.0,,10939.35,1.0,4.0
2987,56.0,Femenino,56421.77,0.0,
2988,74.0,Femenino,96684.71,1.0,3.0
2989,79.0,Femenino,99802.79,0.0,4.0
2990,28.0,Femenino,31544.26,0.0,4.0
2991,58.0,Femenino,24720.31,0.0,4.0
2992,63.0,Masculino,79676.84,0.0,2.0
2993,72.0,Femenino,,1.0,4.0
2994,32.0,,87752.35,1.0,
2995,37.0,Femenino,,0.0,
2996,70.0,Masculino,73829.09,0.0,
2997,44.0,Masculino,19377.17,0.0,5.0
2998,45.0,,,1.0,1.0
2999,55.0,Masculino,85937.43,1.0,
3000,76.0,Masculino,40681.83,1.0,2.0
3001,,Masculino,89402.57,0.0,4.0
3002,36.0,Masculino,13902.44,0.0,
3003,,Masculino,2518.2,0.0,5.0
3004,18.0,,15746.91,0.0,3.0
3005,72.0,Femenino,72504.43,1.0,2.0
3006,76.0,,95929.59,1.0,4.0
3007,70.0,Femenino,3196.33,1.0,1.0
3008,23.0,,92646.6,0.0,2.0
3009,61.0,Masculino,43938.83,1.0,1.0
3010,47.0,Masculino,,1.0,4.0
3011,38.0,Masculino,52639.88,1.0,5.0
3012,72.0,Femenino,,1.0,3.0
3013,73.0,Masculino,50899.81,0.0,1.0
3014,19.0,Masculino,24198.06,1.0,
3015,52.0,Femenino,51325.32,0.0,1.0
3016,51.0,Femenino,91426.13,0.0,2.0
3017,32.0,Masculino,22185.84,,1.0
3018,69.0,Masculino,83216.0,1.0,
3019,69.0,Masculino,69851.3,,2.0
3020,44.0,Femenino,49845.56,0.0,3.0
3021,33.0,Masculino,69918.05,,3.0
3022,,Masculino,8765.48,0.0,
3023,64.0,,38009.87,1.0,
3024,21.0,Femenino,,0.0,5.0
3025,19.0,Masculino,7069.61,0.0,2.0
3026,24.0,Masculino,49654.1,1.0,3.0
3027,73.0,Femenino,38179.06,,3.0
3028,65.0,Femenino,34707.74,1.0,1.0
3029,78.0,Femenino,37594.15,0.0,3.0
3030,79.0,Femenino,77628.26,0.0,2.0
3031,52.0,Masculino,95589.74,0.0,3.0
3032,54.0,Masculino,55009.47,1.0,5.0
3033,40.0,Masculino,18256.1,0.0,3.0
3034,26.0,Femenino,9556.61,0.0,
3035,39.0,Masculino,86653.4,,5.0
3036,50.0,Masculino,64203.86,0.0,4.0
3037,53.0,Masculino,75240.03,1.0,4.0
3038,56.0,Femenino,20769.81,1.0,1.0
3039,61.0,Masculino,87701.89,,1.0
3040,48.0,Masculino,91192.48,0.0,1.0
3041,25.0,Femenino,24661.32,1.0,4.0
3042,33.0,Femenino,34113.77,0.0,1.0
3043,74.0,Masculino,47380.18,1.0,
3044,48.0,Masculino,86557.33,1.0,1.0
3045,59.0,Femenino,1209.76,0.0,2.0
3046,,Femenino,34458.29,1.0,4.0
3047,57.0,Masculino,94379.24,0.0,4.0
3048,53.0,,3556.25,1.0,3.0
3049,42.0,Femenino,92788.27,0.0,2.0
3050,39.0,Masculino,47604.35,0.0,4.0
3051,73.0,Masculino,87700.73,1.0,3.0
3052,68.0,Masculino,59522.34,1.0,3.0
3053,61.0,Masculino,30864.86,0.0,2.0
3054,51.0,Masculino,67592.71,0.0,1.0
3055,49.0,Masculino,42779.47,1.0,
3056,,Masculino,65745.09,1.0,1.0
3057,59.0,Masculino,60032.39,0.0,1.0
3058,20.0,Femenino,37847.53,1.0,
3059,55.0,Femenino,94415.39,1.0,1.0
3060,68.0,Masculino,89009.81,0.0,4.0
3061,,Masculino,62270.42,1.0,4.0
3062,73.0,Femenino,77538.15,,5.0
3063,65.0,,36095.89,,1.0
3064,30.0,Masculino,22315.84,0.0,5.0
3065,,Masculino,67433.52,,
3066,,Femenino,46596.31,0.0,3.0
3067,41.0,Femenino,64467.81,0.0,2.0
3068,72.0,Femenino,51907.82,0.0,1.0
3069,,Femenino,82956.81,,1.0
3070,47.0,Masculino,32658.62,1.0,
3071,52.0,Masculino,,1.0,1.0
3072,31.0,,79742.61,,5.0
3073,32.0,Masculino,2772.46,1.0,4.0
3074,59.0,Masculino,87012.42,1.0,1.0
3075,20.0,,13241.98,1.0,3.0
3076,31.0,Femenino,17600.12,0.0,5.0
3077,53.0,Femenino,,1.0,5.0
3078,24.0,Femenino,2944.07,0.0,2.0
3079,36.0,Femenino,74740.11,1.0,1.0
3080,33.0,Femenino,27590.08,1.0,3.0
3081,,Masculino,26577.01,,
3082,51.0,Femenino,60551.44,0.0,2.0
3083,,Masculino,95413.41,0.0,5.0
3084,62.0,Masculino,14742.67,1.0,1.0
3085,,,,0.0,1.0
3086,54.0,Masculino,2948.6,0.0,1.0
3087,20.0,Masculino,,0.0,2.0
3088,73.0,Femenino,36935.29,0.0,1.0
3089,50.0,Masculino,33036.85,0.0,2.0
3090,23.0,,71594.04,0.0,4.0
3091,41.0,,93445.84,0.0,
3092,42.0,Masculino,99728.92,0.0,5.0
3093,59.0,Masculino,93687.83,1.0,5.0
3094,30.0,Masculino,56892.96,1.0,1.0
3095,49.0,Masculino,2204.38,0.0,1.0
3096,49.0,,49758.66,,1.0
3097,44.0,Masculino,91129.63,,2.0
3098,38.0,Masculino,6830.13,1.0,2.0
3099,22.0,Femenino,82803.01,0.0,2.0
3100,28.0,Masculino,24003.04,,5.0
3101,72.0,Femenino,6077.45,,1.0
3102,70.0,Femenino,27521.56,0.0,5.0
3103,62.0,Femenino,85130.92,1.0,2.0
3104,73.0,Femenino,66459.05,0.0,4.0
3105,72.0,,5469.49,0.0,1.0
3106,26.0,,67776.41,0.0,5.0
3107,67.0,Femenino,71917.7,0.0,4.0
3108,55.0,Femenino,49141.01,0.0,2.0
3109,21.0,Masculino,22826.6,0.0,1.0
3110,29.0,Femenino,86768.87,0.0,4.0
3111,65.0,Masculino,,1.0,2.0
3112,31.0,Masculino,93316.71,0.0,4.0
3113,64.0,Femenino,51498.79,1.0,2.0
3114,28.0,,37752.53,0.0,3.0
3115,48.0,Masculino,68592.41,1.0,
3116,60.0,Masculino,70595.69,0.0,2.0
3117,40.0,Masculino,46431.42,0.0,3.0
3118,70.0,Femenino,30699.7,0.0,3.0
3119,40.0,Masculino,58282.31,1.0,2.0
3120,,Femenino,5742.15,0.0,1.0
3121,55.0,Masculino,47519.38,0.0,3.0
3122,69.0,Femenino,87682.72,0.0,5.0
3123,19.0,Masculino,4962.78,0.0,3.0
3124,76.0,Femenino,28735.52,1.0,5.0
3125,55.0,Masculino,74214.5,0.0,1.0
3126,21.0,Masculino,61759.29,1.0,2.0
3127,,Masculino,52090.96,0.0,3.0
3128,67.0,Femenino,5871.72,1.0,1.0
3129,55.0,Masculino,99847.27,,2.0
3130,64.0,Masculino,45059.55,1.0,5.0
3131,27.0,Femenino,47591.02,1.0,3.0
3132,21.0,Femenino,30581.09,1.0,1.0
3133,49.0,Masculino,89924.35,0.0,3.0
3134,78.0,,80962.65,0.0,2.0
3135,71.0,Masculino,74623.37,0.0,5.0
3136,70.0,Femenino,85672.15,1.0,4.0
3137,19.0,Masculino,12563.74,0.0,4.0
3138,,Femenino,2834.53,1.0,2.0
3139,69.0,,34506.64,,3.0
3140,,Masculino,61404.56,1.0,4.0
3141,62.0,Femenino,64148.56,0.0,1.0
3142,64.0,Femenino,63215.23,0.0,5.0
3143,51.0,Masculino,15097.1,0.0,3.0
3144,67.0,Masculino,75888.35,1.0,3.0
3145,74.0,Masculino,19048.16,0.0,1.0
3146,71.0,Masculino,87125.81,0.0,3.0
3147,70.0,Masculino,51148.6,1.0,3.0
3148,63.0,Masculino,28909.94,1.0,
3149,,Femenino,79795.34,1.0,4.0
3150,42.0,,17859.45,1.0,
3151,,Femenino,80258.72,,
3152,41.0,Masculino,67304.28,1.0,3.0
3153,36.0,Masculino,59807.55,0.0,3.0
3154,60.0,Femenino,91109.67,1.0,1.0
3155,48.0,Femenino,10010.69,,3.0
3156,46.0,Masculino,54744.5,1.0,4.0
3157,34.0,Masculino,60266.91,0.0,2.0
3158,73.0,Masculino,65469.7,1.0,2.0
3159,76.0,,67047.06,0.0,2.0
3160,35.0,Masculino,89408.26,1.0,2.0
3161,62.0,Masculino,92397.2,0.0,3.0
3162,51.0,Femenino,90175.44,1.0,2.0
3163,43.0,Femenino,50354.59,1.0,2.0
3164,57.0,Masculino,93381.19,0.0,5.0
3165,,Masculino,34845.81,1.0,2.0
3166,44.0,Masculino,4675.17,,4.0
3167,24.0,Femenino,90368.87,0.0,5.0
3168,69.0,Femenino,35594.9,1.0,1.0
3169,63.0,Femenino,6895.48,0.0,
3170,76.0,,36575.95,1.0,3.0
3171,64.0,Masculino,67206.77,0.0,4.0
3172,29.0,Femenino,8698.4,0.0,1.0
3173,75.0,Masculino,79765.19,1.0,3.0
3174,,Masculino,16971.11,0.0,2.0
3175,71.0,Masculino,36210.7,0.0,3.0
3176,27.0,Femenino,33869.72,1.0,3.0
3177,64.0,,26648.65,1.0,5.0
3178,28.0,Masculino,30988.65,1.0,4.0
3179,26.0,,87441.28,0.0,5.0
3180,51.0,Masculino,92186.26,1.0,3.0
3181,,Masculino,46433.79,1.0,4.0
3182,67.0,,14768.36,1.0,4.0
3183,48.0,Femenino,47998.23,1.0,4.0
3184,40.0,Masculino,3648.83,1.0,2.0
3185,,Femenino,,0.0,3.0
3186,58.0,Femenino,21692.22,0.0,5.0
3187,55.0,Femenino,28358.02,0.0,1.0
3188,64.0,Femenino,78043.21,1.0,3.0
3189,20.0,Femenino,,1.0,3.0
3190,,Masculino,51489.68,0.0,5.0
3191,74.0,Masculino,27628.34,1.0,
3192,33.0,Femenino,80753.69,0.0,3.0
3193,55.0,Femenino,10935.5,0.0,1.0
3194,50.0,Masculino,61581.11,1.0,1.0
3195,23.0,Femenino,73948.72,1.0,3.0
3196,69.0,,36771.85,1.0,2.0
3197,57.0,Femenino,69275.34,0.0,3.0
3198,,Femenino,89919.8,0.0,4.0
3199,51.0,,90338.18,0.0,2.0
3200,21.0,Femenino,15681.16,0.0,
3201,73.0,Masculino,1414.76,0.0,
3202,48.0,Femenino,57035.75,0.0,4.0
3203,,Masculino,65510.64,1.0,1.0
3204,53.0,Femenino,,0.0,1.0
3205,64.0,Masculino,19245.58,0.0,5.0
3206,45.0,Masculino,,0.0,4.0
3207,73.0,Femenino,15660.07,0.0,5.0
3208,29.0,Masculino,13363.42,1.0,1.0
3209,18.0,Femenino,,0.0,1.0
3210,23.0,Femenino,65487.22,1.0,1.0
3211,58.0,Femenino,54131.46,0.0,1.0
3212,,Masculino,84914.8,1.0,5.0
3213,76.0,Masculino,37375.04,1.0,
3214,68.0,Femenino,36485.91,,5.0
3215,28.0,Masculino,58887.8,0.0,1.0
3216,75.0,Femenino,85274.11,0.0,4.0
3217,60.0,Masculino,9226.8,1.0,
3218,47.0,Femenino,7446.13,,2.0
3219,79.0,Masculino,34736.37,0.0,4.0
3220,51.0,Femenino,45311.68,0.0,4.0
3221,43.0,,69663.77,0.0,5.0
3222,67.0,Masculino,71875.1,1.0,1.0
3223,18.0,,25711.42,0.0,1.0
3224,38.0,Masculino,83638.25,0.0,1.0
3225,,Femenino,88051.9,0.0,2.0
3226,24.0,Femenino,84739.7,0.0,2.0
3227,18.0,Masculino,4175.18,1.0,2.0
3228,48.0,Femenino,7567.92,0.0,4.0
3229,46.0,,36040.71,1.0,5.0
3230,61.0,Masculino,97109.51,,
3231,69.0,Femenino,10720.35,0.0,3.0
3232,43.0,Masculino,35491.21,1.0,1.0
3233,22.0,Femenino,79940.11,1.0,4.0
3234,20.0,Masculino,76811.36,0.0,4.0
3235,70.0,Femenino,,0.0,3.0
3236,43.0,Masculino,20206.99,1.0,
3237,38.0,Masculino,37079.24,1.0,2.0
3238,75.0,Masculino,87342.7,1.0,1.0
3239,60.0,Femenino,79320.94,0.0,3.0
3240,58.0,Masculino,70813.74,1.0,3.0
3241,25.0,Masculino,10168.85,1.0,3.0
3242,27.0,Femenino,3049.54,0.0,3.0
3243,48.0,Masculino,33269.67,0.0,
3244,28.0,Femenino,98862.2,1.0,2.0
3245,,,85720.53,1.0,1.0
3246,70.0,Femenino,41940.73,1.0,2.0
3247,19.0,Masculino,,1.0,2.0
3248,73.0,Masculino,77457.32,0.0,3.0
3249,53.0,Femenino,29613.22,1.0,2.0
3250,47.0,Masculino,,0.0,3.0
3251,34.0,Femenino,40524.63,0.0,5.0
3252,31.0,Masculino,42562.67,0.0,2.0
3253,66.0,Femenino,77099.4,1.0,3.0
3254,72.0,Masculino,76102.54,1.0,4.0
3255,28.0,,29860.07,0.0,3.0
3256,21.0,Femenino,,1.0,4.0
3257,57.0,Femenino,75352.49,1.0,1.0
3258,59.0,Femenino,,1.0,4.0
3259,56.0,Femenino,2910.3,1.0,
3260,27.0,Femenino,53231.08,1.0,2.0
3261,57.0,Masculino,73073.87,0.0,5.0
3262,34.0,Masculino,60522.69,0.0,3.0
3263,63.0,Masculino,71916.39,1.0,4.0
3264,26.0,Femenino,45870.3,0.0,
3265,43.0,Masculino,65971.13,0.0,
3266,20.0,Masculino,2337.98,1.0,1.0
3267,40.0,Masculino,58762.2,1.0,1.0
3268,,Masculino,42563.19,1.0,4.0
3269,24.0,Femenino,21101.3,0.0,1.0
3270,38.0,Masculino,,1.0,3.0
3271,42.0,Femenino,2538.23,1.0,2.0
3272,37.0,Femenino,91198.7,1.0,2.0
3273,63.0,Masculino,,0.0,4.0
3274,78.0,,55259.53,0.0,2.0
3275,26.0,Femenino,58883.32,0.0,2.0
3276,,Femenino,15682.54,1.0,5.0
3277,58.0,Femenino,18226.48,,2.0
3278,,Femenino,43215.15,1.0,4.0
3279,36.0,Femenino,11815.91,1.0,5.0
3280,55.0,Masculino,55738.43,,3.0
3281,33.0,Masculino,45820.51,0.0,2.0
3282,,Masculino,69354.77,1.0,4.0
3283,79.0,Masculino,57058.33,0.0,4.0
3284,64.0,Femenino,11144.65,0.0,3.0
3285,56.0,Femenino,49041.25,,2.0
3286,46.0,Masculino,10858.22,1.0,
3287,38.0,Femenino,18758.39,1.0,5.0
3288,42.0,,51336.69,1.0,2.0
3289,49.0,,46581.3,0.0,4.0
3290,23.0,Masculino,88743.11,1.0,2.0
3291,54.0,Masculino,42145.2,1.0,1.0
3292,,Masculino,90285.93,0.0,1.0
3293,47.0,Femenino,61215.69,0.0,2.0
3294,,Masculino,21722.75,,4.0
3295,,Masculino,89948.6,0.0,1.0
3296,38.0,Femenino,40356.64,1.0,2.0
3297,50.0,Femenino,68478.48,1.0,3.0
3298,72.0,Masculino,49643.63,1.0,2.0
3299,64.0,Masculino,22111.64,1.0,2.0
3300,59.0,Masculino,55444.49,0.0,4.0
3301,51.0,Femenino,55475.75,1.0,3.0
3302,75.0,Masculino,91094.82,1.0,1.0
3303,70.0,Masculino,3596.53,0.0,4.0
3304,52.0,Femenino,17156.34,1.0,1.0
3305,77.0,Masculino,65201.01,0.0,1.0
3306,25.0,Femenino,12136.35,0.0,1.0
3307,64.0,Femenino,56184.52,1.0,
3308,66.0,Masculino,3919.93,0.0,5.0
3309,45.0,Femenino,65051.7,0.0,3.0
3310,49.0,Femenino,,1.0,2.0
3311,74.0,,81080.93,0.0,2.0
3312,65.0,,,0.0,5.0
3313,76.0,Femenino,43084.31,1.0,2.0
3314,59.0,Femenino,69392.63,0.0,
3315,20.0,Femenino,48914.78,1.0,3.0
3316,,,44964.28,,2.0
3317,21.0,Masculino,48855.66,1.0,1.0
3318,,Femenino,85970.14,0.0,2.0
3319,,Femenino,56651.98,1.0,
3320,60.0,Masculino,,1.0,1.0
3321,66.0,Femenino,35517.35,0.0,1.0
3322,,Femenino,56850.95,0.0,3.0
3323,,Masculino,79595.2,0.0,2.0
3324,38.0,Femenino,,1.0,5.0
3325,64.0,Masculino,61597.28,1.0,3.0
3326,30.0,Masculino,48075.76,,1.0
3327,41.0,Femenino,,0.0,5.0
3328,70.0,Femenino,40398.72,0.0,1.0
3329,30.0,Femenino,6321.9,0.0,1.0
3330,39.0,Masculino,37813.74,1.0,2.0
3331,76.0,Femenino,26898.95,1.0,5.0
3332,39.0,Masculino,76902.04,0.0,4.0
3333,42.0,Femenino,64597.76,1.0,1.0
3334,,Masculino,83939.99,0.0,4.0
3335,63.0,,64258.76,1.0,3.0
3336,72.0,Femenino,84822.86,0.0,3.0
3337,57.0,Femenino,48880.66,1.0,4.0
3338,,Masculino,18456.06,0.0,3.0
3339,29.0,Femenino,68405.76,1.0,1.0
3340,,Femenino,49922.07,1.0,3.0
3341,60.0,,9054.83,1.0,2.0
3342,63.0,Femenino,80908.31,1.0,5.0
3343,65.0,Masculino,82258.66,1.0,2.0
3344,32.0,Masculino,98831.86,1.0,5.0
3345,36.0,Femenino,70092.67,0.0,4.0
3346,52.0,Masculino,46570.41,,5.0
3347,46.0,Masculino,,1.0,3.0
